Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
link_base,"-0,108054021244931","-6,78949721999444E-08","0,0484049851585737",0,0,0,"9,15453089518971","0,085126670768749","2,58404334129752E-08","-1,08844213882229E-08","0,085126691797693","-6,7077388590106E-09","0,0998601414904193",0,0,0,0,0,0,package://scorbot_v2/meshes/link_base.STL,"0,529411764705882","0,549019607843137","0,549019607843137",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_base.STL,,Piece1-1,FBASE,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
link_one,"-0,0593135451515788","-0,00322725876445507","0,320154858954509",0,0,0,"14,9129316259934","0,145932144728803","0,00612026711691293","-0,0110238426104326","0,254113528367173","0,00247600075693871","0,247916599392411",0,0,0,0,0,0,package://scorbot_v2/meshes/link_one.STL,"0,529411764705882","0,549019607843137","0,549019607843137",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_one.STL,,Piece2-1,F0,J1,joint_one,continuous,"-0,10805388876492",0,0,0,0,0,link_base,0,0,-1,,,,,,,,,,,,
link_two,"4,85332329874938E-05","0,0339669542339676","0,1583205027378",0,0,0,"11,4623841158846","0,407890269217217","6,37848240916327E-05","-2,5291003153096E-06","0,043190224560377","0,00678552253808893","0,406840221932833",0,0,0,0,0,0,package://scorbot_v2/meshes/link_two.STL,"0,529411764705882","0,549019607843137","0,549019607843137",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_two.STL,,Piece3-1,F1,J2,joint_two,continuous,"0,07",0,"0,372","1,5708",0,0,link_one,0,0,1,,,,,,,,,,,,
link_three,"-1,47432084651733E-07","-0,111132038571227","0,0375927278081665",0,0,0,"5,6889976191393","0,066293063521651","-6,29583836298716E-08","-5,35286377624852E-08","0,012551076830058","-0,000390405491272255","0,0629744677227373",0,0,0,0,0,0,package://scorbot_v2/meshes/link_three.STL,"0,529411764705882","0,549019607843137","0,549019607843137",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_three.STL,,Piece4-1,F2,J3,joint_three,continuous,0,"0,28",0,0,0,"1,5708",link_two,0,0,1,,,,,,,,,,,,
link_four,"0,0382603821035229","-0,00311385230179761","0,0369189530731333",0,0,0,"1,08471916910904","0,000700705072423402","0,000134315224988601","3,57613195744678E-06","0,0024076862804167","-2,44981684573351E-07","0,00265552184192292",0,0,0,0,0,0,package://scorbot_v2/meshes/link_four.STL,"0,898039215686275","0,917647058823529","0,929411764705882",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_four.STL,,Piece5-1,F3,J4,joint_four,continuous,0,"-0,23",0,0,0,"-1,5708",link_three,0,0,1,,,,,,,,,,,,
link_five,"-1,11022302462516E-16","6,93889390390723E-18","0,123619254184439",0,0,0,"0,381700257851164","0,000373834134119606","-1,10134884372904E-16","7,08208539439005E-21","0,00010972662091672","-6,21572765462562E-20","0,000413895603400734",0,0,0,0,0,0,package://scorbot_v2/meshes/link_five.STL,"0,898039215686275","0,917647058823529","0,929411764705882",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_five.STL,,Piece6-1,F4,J5,joint_five,continuous,0,"-0,0058721","0,036836","-1,5708",0,"-1,5708",link_four,0,0,-1,,,,,,,,,,,,
link_finger1,"-6,1296E-05","-0,012617","-0,040707",0,0,0,"0,027386","5,3015E-06","-2,913E-08","2,3974E-08","3,6111E-06","8,9421E-07","2,5485E-06",0,0,0,0,0,0,package://scorbot_v2/meshes/link_finger1.STL,"0,89804","0,91765","0,92941",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_finger1.STL,,Piece7-3,F5,J6,joint_finger1,prismatic,0,0,"0,134","-1,5708",0,0,link_five,0,0,1,0,0,0,"0,024",,,,,,,,
link_finger2,"6,12963094666075E-05","-0,0126172449358797","0,0407068248623931",0,0,0,"0,0273859193296504","5,30147165459215E-06","2,91297719419656E-08","2,39739572432032E-08","3,61114744545449E-06","-8,94214015242034E-07","2,54854258480312E-06",0,0,0,0,0,0,package://scorbot_v2/meshes/link_finger2.STL,"0,898039215686275","0,917647058823529","0,929411764705882",1,0,0,0,0,0,0,package://scorbot_v2/meshes/link_finger2.STL,,Piece7-2,F5,J6,joint_finger2,prismatic,0,0,"0,134","-1,5708",0,0,link_five,0,0,-1,0,0,0,"0,024",,,,,,,,
